block_index,condition,controller,state,plate_accuracy,char_accuracy,mean_dseg,mean_dbox,mean_U,mean_total_ms,p95_total_ms,mean_search_ms,outside_stable_region,outside_reasons
3,glare,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.26666666666666666,0.8555555555555556,0.0,,0.018951681566624096,569.929239153862,601.454212050885,3.8333815212051072,0,
3,glare,B1,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.26666666666666666,0.8555555555555556,0.0,,0.018951681566624096,569.929239153862,601.454212050885,3.8333815212051072,0,
3,glare,B2,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.26666666666666666,0.8555555555555556,0.0,,0.018951681566624096,569.929239153862,601.454212050885,3.8333815212051072,0,
3,glare,B3,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.26666666666666666,0.8555555555555556,0.0,,0.018951681566624096,569.929239153862,601.454212050885,3.8333815212051072,0,
3,glare,B3-I,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.26666666666666666,0.8555555555555556,0.0,,0.018951681566624096,569.929239153862,601.454212050885,3.8333815212051072,0,
3,glare,B3-R0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.26666666666666666,0.8555555555555556,0.0,,0.018951681566624096,569.929239153862,601.454212050885,3.8333815212051072,0,
4,clean,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8888888888888891,0.0,,0.01314814814814815,570.4638188083967,586.6796667687595,1.1792649204532306,0,
4,clean,B1,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8888888888888891,0.0,,0.01314814814814815,570.4638188083967,586.6796667687595,1.1792649204532306,0,
4,clean,B2,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8888888888888891,0.0,,0.01314814814814815,570.4638188083967,586.6796667687595,1.1792649204532306,0,
4,clean,B3,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8888888888888891,0.0,,0.01314814814814815,570.4638188083967,586.6796667687595,1.1792649204532306,0,
4,clean,B3-I,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8888888888888891,0.0,,0.01314814814814815,570.4638188083967,586.6796667687595,1.1792649204532306,0,
4,clean,B3-R0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8888888888888891,0.0,,0.01314814814814815,570.4638188083967,586.6796667687595,1.1792649204532306,0,
5,threshold,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4,0.8666666666666667,0.0,,0.015054466230936819,568.0683979143699,589.8097412660718,3.5442002738515535,0,
5,threshold,B1,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4,0.8666666666666667,0.0,,0.015054466230936819,568.0683979143699,589.8097412660718,3.5442002738515535,0,
5,threshold,B2,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4,0.8666666666666667,0.0,,0.015054466230936819,568.0683979143699,589.8097412660718,3.5442002738515535,0,
5,threshold,B3,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4,0.8666666666666667,0.0,,0.015054466230936819,568.0683979143699,589.8097412660718,3.5442002738515535,0,
5,threshold,B3-I,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4,0.8666666666666667,0.0,,0.015054466230936819,568.0683979143699,589.8097412660718,3.5442002738515535,0,
5,threshold,B3-R0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4,0.8666666666666667,0.0,,0.015054466230936819,568.0683979143699,589.8097412660718,3.5442002738515535,0,
6,clean,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8555555555555557,0.0,,0.014965277777777777,611.1222392568985,693.5017078183591,4.42178367326657,0,
6,clean,B1,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8555555555555557,0.0,,0.014965277777777777,611.1222392568985,693.5017078183591,4.42178367326657,0,
6,clean,B2,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8555555555555557,0.0,,0.014965277777777777,611.1222392568985,693.5017078183591,4.42178367326657,0,
6,clean,B3,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8555555555555557,0.0,,0.014965277777777777,611.1222392568985,693.5017078183591,4.42178367326657,0,
6,clean,B3-I,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8555555555555557,0.0,,0.014965277777777777,611.1222392568985,693.5017078183591,4.42178367326657,0,
6,clean,B3-R0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8555555555555557,0.0,,0.014965277777777777,611.1222392568985,693.5017078183591,4.42178367326657,0,
7,compression,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.888888888888889,0.0,,0.01851851851851852,623.1871177131931,833.0905568785965,4.01102788746357,0,
7,compression,B1,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.888888888888889,0.0,,0.01851851851851852,623.1871177131931,833.0905568785965,4.01102788746357,0,
7,compression,B2,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.888888888888889,0.0,,0.01851851851851852,623.1871177131931,833.0905568785965,4.01102788746357,0,
7,compression,B3,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.888888888888889,0.0,,0.01851851851851852,623.1871177131931,833.0905568785965,4.01102788746357,0,
7,compression,B3-I,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.888888888888889,0.0,,0.01851851851851852,623.1871177131931,833.0905568785965,4.01102788746357,0,
7,compression,B3-R0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.888888888888889,0.0,,0.01851851851851852,623.1871177131931,833.0905568785965,4.01102788746357,0,
8,clean,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.6,0.9222222222222223,0.0,,0.009460408684546614,572.4053968985876,610.6063861399889,0.4658663645386696,0,
8,clean,B1,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.6,0.9222222222222223,0.0,,0.009460408684546614,572.4053968985876,610.6063861399889,0.4658663645386696,0,
8,clean,B2,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.6,0.9222222222222223,0.0,,0.009460408684546614,572.4053968985876,610.6063861399889,0.4658663645386696,0,
8,clean,B3,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.6,0.9222222222222223,0.0,,0.009460408684546614,572.4053968985876,610.6063861399889,0.4658663645386696,0,
8,clean,B3-I,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.6,0.9222222222222223,0.0,,0.009460408684546614,572.4053968985876,610.6063861399889,0.4658663645386696,0,
8,clean,B3-R0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.6,0.9222222222222223,0.0,,0.009460408684546614,572.4053968985876,610.6063861399889,0.4658663645386696,0,
9,perspective,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8777777777777779,0.0,,0.016666666666666666,578.9012879754106,631.5739640966058,6.017405229310195,0,
9,perspective,B1,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8777777777777779,0.0,,0.016666666666666666,578.9012879754106,631.5739640966058,6.017405229310195,0,
9,perspective,B2,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8777777777777779,0.0,,0.016666666666666666,578.9012879754106,631.5739640966058,6.017405229310195,0,
9,perspective,B3,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8777777777777779,0.0,,0.016666666666666666,578.9012879754106,631.5739640966058,6.017405229310195,0,
9,perspective,B3-I,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8777777777777779,0.0,,0.016666666666666666,578.9012879754106,631.5739640966058,6.017405229310195,0,
9,perspective,B3-R0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.4666666666666667,0.8777777777777779,0.0,,0.016666666666666666,578.9012879754106,631.5739640966058,6.017405229310195,0,
10,clean,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.7333333333333333,0.9555555555555557,0.0,,0.005555555555555555,573.352714565893,590.919039491564,0.47313285370667774,0,
10,clean,B1,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.7333333333333333,0.9555555555555557,0.0,,0.005555555555555555,573.352714565893,590.919039491564,0.47313285370667774,0,
10,clean,B2,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.7333333333333333,0.9555555555555557,0.0,,0.005555555555555555,573.352714565893,590.919039491564,0.47313285370667774,0,
10,clean,B3,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.7333333333333333,0.9555555555555557,0.0,,0.005555555555555555,573.352714565893,590.919039491564,0.47313285370667774,0,
10,clean,B3-I,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.7333333333333333,0.9555555555555557,0.0,,0.005555555555555555,573.352714565893,590.919039491564,0.47313285370667774,0,
10,clean,B3-R0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.7333333333333333,0.9555555555555557,0.0,,0.005555555555555555,573.352714565893,590.919039491564,0.47313285370667774,0,
11,touch,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.6,0.8777777777777779,0.5333333333333333,,0.043715955538872205,595.9649097795287,745.9042855538427,4.085882008075714,0,
11,touch,B1,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.4666666666666667,0.8626984126984129,0.6,,0.04040454144620811,694.4498896598816,935.1556229405105,40.91540686786175,0,
11,touch,B2,rsplit=1.226774;wprior=2.000000;gblock=0.003347,0.6,0.8777777777777779,0.5333333333333333,,0.04149373331664998,639.9994977439443,834.604927152395,36.702317309876285,0,
11,touch,B3,rsplit=1.226774;wprior=2.000000;gblock=0.003347,0.6,0.8777777777777779,0.5333333333333333,,0.04149373331664998,639.9994977439443,834.604927152395,36.702317309876285,0,
11,touch,B3-I,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.4666666666666667,0.8626984126984129,0.6,,0.04040454144620811,694.4498896598816,935.1556229405105,40.91540686786175,0,
11,touch,B3-R0,rsplit=1.226774;wprior=2.000000;gblock=0.003347,0.6,0.8777777777777779,0.5333333333333333,,0.04149373331664998,639.9994977439443,834.604927152395,36.702317309876285,0,
12,clean,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.6,0.9,0.0,,0.007407407407407407,573.3567417909702,610.4811323806643,2.101967545847098,0,
12,clean,B1,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.6,0.9,0.0,,0.007407407407407407,568.916617333889,585.422729421407,5.698274138073127,0,
12,clean,B2,rsplit=1.226774;wprior=2.000000;gblock=0.003347,0.6,0.9,0.0,,0.007407407407407407,574.1123660778006,604.8968706279993,3.8772771755854287,0,
12,clean,B3,rsplit=1.226774;wprior=2.000000;gblock=0.003347,0.6,0.9,0.0,,0.007407407407407407,574.1123660778006,604.8968706279993,3.8772771755854287,0,
12,clean,B3-I,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.6,0.9,0.0,,0.007407407407407407,568.916617333889,585.422729421407,5.698274138073127,0,
12,clean,B3-R0,rsplit=1.226774;wprior=2.000000;gblock=0.003347,0.6,0.9,0.0,,0.007407407407407407,574.1123660778006,604.8968706279993,3.8772771755854287,0,
13,broken,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.13333333333333333,0.7238095238095238,0.9333333333333333,,0.08904921203845935,712.3333757122358,956.5122961997985,3.3736085519194603,0,
13,broken,B1,rsplit=1.600000;wprior=2.000000;gblock=0.000000,0.13333333333333333,0.7238095238095238,0.9333333333333333,,0.08904921203845935,677.5076612209281,871.5587469749152,2.8720098858078322,0,
13,broken,B2,rsplit=1.600000;wprior=2.000000;gblock=0.000000,0.13333333333333333,0.7238095238095238,0.9333333333333333,,0.08904921203845935,677.5076612209281,871.5587469749152,2.8720098858078322,0,
13,broken,B3,rsplit=1.600000;wprior=2.000000;gblock=0.000000,0.13333333333333333,0.7238095238095238,0.9333333333333333,,0.08904921203845935,677.5076612209281,871.5587469749152,2.8720098858078322,0,
13,broken,B3-I,rsplit=1.600000;wprior=2.000000;gblock=0.000000,0.13333333333333333,0.7238095238095238,0.9333333333333333,,0.08904921203845935,677.5076612209281,871.5587469749152,2.8720098858078322,0,
13,broken,B3-R0,rsplit=1.600000;wprior=2.000000;gblock=0.000000,0.13333333333333333,0.7238095238095238,0.9333333333333333,,0.08904921203845935,677.5076612209281,871.5587469749152,2.8720098858078322,0,
14,clean,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.6666666666666666,0.9333333333333335,0.0,,0.009701183634373289,580.0624961654345,618.5907438397408,2.444343517223994,0,
14,clean,B1,rsplit=1.600000;wprior=2.000000;gblock=0.000000,0.6666666666666666,0.9333333333333335,0.0,,0.009701183634373289,562.8088240822157,582.788959145546,2.5588355337580047,0,
14,clean,B2,rsplit=1.600000;wprior=2.000000;gblock=0.000000,0.6666666666666666,0.9333333333333335,0.0,,0.009701183634373289,562.8088240822157,582.788959145546,2.5588355337580047,0,
14,clean,B3,rsplit=1.600000;wprior=2.000000;gblock=0.000000,0.6666666666666666,0.9333333333333335,0.0,,0.009701183634373289,562.8088240822157,582.788959145546,2.5588355337580047,0,
14,clean,B3-I,rsplit=1.600000;wprior=2.000000;gblock=0.000000,0.6666666666666666,0.9333333333333335,0.0,,0.009701183634373289,562.8088240822157,582.788959145546,2.5588355337580047,0,
14,clean,B3-R0,rsplit=1.600000;wprior=2.000000;gblock=0.000000,0.6666666666666666,0.9333333333333335,0.0,,0.009701183634373289,562.8088240822157,582.788959145546,2.5588355337580047,0,
15,combo,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.13333333333333333,0.7444444444444446,0.8,,0.06666666666666667,535.8864165842533,693.5380383394659,9.653471037745476,0,
15,combo,B1,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.26666666666666666,0.8111111111111112,0.26666666666666666,,0.03333333333333333,635.0563215712706,801.0311380960044,24.476405667761963,0,
15,combo,B2,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.26666666666666666,0.8111111111111112,0.26666666666666666,,0.03333333333333333,635.0563215712706,801.0311380960044,24.476405667761963,0,
15,combo,B3,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.26666666666666666,0.8111111111111112,0.26666666666666666,,0.03333333333333333,635.0563215712706,801.0311380960044,24.476405667761963,0,
15,combo,B3-I,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.26666666666666666,0.8111111111111112,0.26666666666666666,,0.03333333333333333,635.0563215712706,801.0311380960044,24.476405667761963,0,
15,combo,B3-R0,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.26666666666666666,0.8111111111111112,0.26666666666666666,,0.03333333333333333,635.0563215712706,801.0311380960044,24.476405667761963,0,
16,clean,B0,rsplit=1.600000;wprior=2.000000;gblock=0.050000,0.6,0.9222222222222224,0.0,,0.00925925925925926,578.2311828806996,619.070318620652,5.598320998251438,0,
16,clean,B1,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.6,0.9222222222222224,0.0,,0.00925925925925926,573.2366121063629,596.7055229470134,14.799035775164763,0,
16,clean,B2,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.6,0.9222222222222224,0.0,,0.00925925925925926,573.2366121063629,596.7055229470134,14.799035775164763,0,
16,clean,B3,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.6,0.9222222222222224,0.0,,0.00925925925925926,573.2366121063629,596.7055229470134,14.799035775164763,0,
16,clean,B3-I,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.6,0.9222222222222224,0.0,,0.00925925925925926,573.2366121063629,596.7055229470134,14.799035775164763,0,
16,clean,B3-R0,rsplit=1.200000;wprior=2.000000;gblock=0.000000,0.6,0.9222222222222224,0.0,,0.00925925925925926,573.2366121063629,596.7055229470134,14.799035775164763,0,
