block_index,condition,controller,sample_id,state,gt,pred,plate_accuracy,char_accuracy,dseg,dbox,U,total_ms,search_ms,semantic_trace_hash
0,clean,B0,train_001359_clean_MCO851,rsplit=1.600000;wprior=2.000000;gblock=0.050000,MCO851,MC851,0.0,0.8333333333333334,0,,0.027777777777777776,562.1037250384688,0.46775396913290024,4ea83f5366858d593b3ec6c6e0a8f7a71931767d449d688024cb6955a5c2c65f
0,clean,B0,test_004023_clean_JPB861,rsplit=1.600000;wprior=2.000000;gblock=0.050000,JPB861,JPB861,1.0,1.0,0,,0.0,569.4133089855313,0.4756990820169449,cb09b7cc13c5dc5b4d0f3bccbed7b3210033e9e24bc8740674d73f3640ba0bf9
0,clean,B1,train_000054_clean_BSB214,rsplit=1.600000;wprior=2.000000;gblock=0.050000,BSB214,BSB214,1.0,1.0,0,,0.0,570.8773769438267,0.46210456639528275,d51baf0f9fd3a7a87a0b60b0dda59c1c96fbb018437522527111ba8730acff4c
0,clean,B1,train_002709_clean_JVI451,rsplit=1.600000;wprior=2.000000;gblock=0.050000,JVI451,JV451,0.0,0.8333333333333334,0,,0.028942652329749102,565.1802569627762,0.5573732778429985,a7ef51ac3e628cabdc147ea4fa33e7bf44e3da40cbb7485d8078fae93b01fa6c
0,clean,B1,train_001539_clean_SQU307,rsplit=1.600000;wprior=2.000000;gblock=0.050000,SQU307,SQU307,1.0,1.0,0,,0.0,567.9382411763072,0.47849491238594055,738914c9e7cf5466ce147a624c217dd213f0137dce77f1617d64643d1e7d2416
0,clean,B1,train_000414_clean_IJH799,rsplit=1.600000;wprior=2.000000;gblock=0.050000,IJH799,IJH799,1.0,1.0,0,,0.001797385620915034,585.9208675101399,0.45326631516218185,7582c68da4d843eb718502ac700525f06383829d4c161dd174115cfcd62d5a21
0,clean,B1,train_001890_clean_MBG025,rsplit=1.600000;wprior=2.000000;gblock=0.050000,MBG025,MBG025,1.0,1.0,0,,0.0,556.7524898797274,1.325063407421112,a6d2a2621a5aabeff613b5b3257a7bad5b3ba8e463439cec49d70c689b725f61
0,clean,B1,train_000279_clean_RCE692,rsplit=1.600000;wprior=2.000000;gblock=0.050000,RCE692,RCE692,1.0,1.0,0,,0.0,583.0818517133594,0.48983655869960785,f828b19c5aa2c95c8ffa7eee82b86b42c487d2e9cb8a605a443a555dc167f8aa
0,clean,B1,train_000504_clean_ETG557,rsplit=1.600000;wprior=2.000000;gblock=0.050000,ETG557,ETG557,1.0,1.0,0,,0.0,564.118261449039,0.481409952044487,c02c6add3eb3d987e2e4c546eb4b404ca410998bb512a8eea0b47bc4667e0017
0,clean,B1,train_003546_clean_AWC215,rsplit=1.600000;wprior=2.000000;gblock=0.050000,AWC215,AWC215,1.0,1.0,0,,0.0,576.7013635486364,14.213312417268753,3d73c70cc9860456c623475ec38b85cd2794a9174ae55c0c5928a1904b8453ba
0,clean,B1,test_004464_clean_COP609,rsplit=1.600000;wprior=2.000000;gblock=0.050000,COP609,C0609,0.0,0.6666666666666667,0,,0.027777777777777776,564.9273106828332,0.48102904111146927,fd8d1878523894811e12d4b325d8f56c710c44ff46fabaa7f1d57c9cdf64e1ab
0,clean,B1,train_002601_clean_XDC158,rsplit=1.600000;wprior=2.000000;gblock=0.050000,XDC158,XDC158,1.0,1.0,0,,0.0,579.3110951781273,0.49426406621932983,41a75e24e9c2920822ed4c1b34db909515458e3db26a4f3dff9ba6354ed2e7ce
0,clean,B1,train_001638_clean_ASE800,rsplit=1.600000;wprior=2.000000;gblock=0.050000,ASE800,ASE800,1.0,1.0,0,,0.0,561.0800292342901,0.48217084258794785,88532bb7c0fd65687afd59131e7a96a83a22e16f961179373b79fc17e101956d
0,clean,B1,train_001242_clean_WAH855,rsplit=1.600000;wprior=2.000000;gblock=0.050000,WAH855,WAH855,1.0,1.0,0,,0.0,586.3667307421565,14.028863981366158,801ccbc8f95c39d944153b087cad637a619a50f611f6f5523f71acfab109d034
0,clean,B1,train_000216_clean_OXS674,rsplit=1.600000;wprior=2.000000;gblock=0.050000,OXS674,4S74,0.0,0.5,0,,0.05555555555555555,550.5968378856778,0.4612524062395096,4e87d88f797d29279bd0d01758fe20f934ef5bc208f6c600eaa6e4b9548a4ff6
0,clean,B1,train_001359_clean_MCO851,rsplit=1.600000;wprior=2.000000;gblock=0.050000,MCO851,MC851,0.0,0.8333333333333334,0,,0.027777777777777776,562.1037250384688,0.46775396913290024,4ea83f5366858d593b3ec6c6e0a8f7a71931767d449d688024cb6955a5c2c65f
0,clean,B1,test_004023_clean_JPB861,rsplit=1.600000;wprior=2.000000;gblock=0.050000,JPB861,JPB861,1.0,1.0,0,,0.0,569.4133089855313,0.4756990820169449,cb09b7cc13c5dc5b4d0f3bccbed7b3210033e9e24bc8740674d73f3640ba0bf9
0,clean,B2,train_000054_clean_BSB214,rsplit=1.600000;wprior=2.000000;gblock=0.050000,BSB214,BSB214,1.0,1.0,0,,0.0,570.8773769438267,0.46210456639528275,d51baf0f9fd3a7a87a0b60b0dda59c1c96fbb018437522527111ba8730acff4c
0,clean,B2,train_002709_clean_JVI451,rsplit=1.600000;wprior=2.000000;gblock=0.050000,JVI451,JV451,0.0,0.8333333333333334,0,,0.028942652329749102,565.1802569627762,0.5573732778429985,a7ef51ac3e628cabdc147ea4fa33e7bf44e3da40cbb7485d8078fae93b01fa6c
0,clean,B2,train_001539_clean_SQU307,rsplit=1.600000;wprior=2.000000;gblock=0.050000,SQU307,SQU307,1.0,1.0,0,,0.0,567.9382411763072,0.47849491238594055,738914c9e7cf5466ce147a624c217dd213f0137dce77f1617d64643d1e7d2416
0,clean,B2,train_000414_clean_IJH799,rsplit=1.600000;wprior=2.000000;gblock=0.050000,IJH799,IJH799,1.0,1.0,0,,0.001797385620915034,585.9208675101399,0.45326631516218185,7582c68da4d843eb718502ac700525f06383829d4c161dd174115cfcd62d5a21
0,clean,B2,train_001890_clean_MBG025,rsplit=1.600000;wprior=2.000000;gblock=0.050000,MBG025,MBG025,1.0,1.0,0,,0.0,556.7524898797274,1.325063407421112,a6d2a2621a5aabeff613b5b3257a7bad5b3ba8e463439cec49d70c689b725f61
0,clean,B2,train_000279_clean_RCE692,rsplit=1.600000;wprior=2.000000;gblock=0.050000,RCE692,RCE692,1.0,1.0,0,,0.0,583.0818517133594,0.48983655869960785,f828b19c5aa2c95c8ffa7eee82b86b42c487d2e9cb8a605a443a555dc167f8aa
0,clean,B2,train_000504_clean_ETG557,rsplit=1.600000;wprior=2.000000;gblock=0.050000,ETG557,ETG557,1.0,1.0,0,,0.0,564.118261449039,0.481409952044487,c02c6add3eb3d987e2e4c546eb4b404ca410998bb512a8eea0b47bc4667e0017
0,clean,B2,train_003546_clean_AWC215,rsplit=1.600000;wprior=2.000000;gblock=0.050000,AWC215,AWC215,1.0,1.0,0,,0.0,576.7013635486364,14.213312417268753,3d73c70cc9860456c623475ec38b85cd2794a9174ae55c0c5928a1904b8453ba
0,clean,B2,test_004464_clean_COP609,rsplit=1.600000;wprior=2.000000;gblock=0.050000,COP609,C0609,0.0,0.6666666666666667,0,,0.027777777777777776,564.9273106828332,0.48102904111146927,fd8d1878523894811e12d4b325d8f56c710c44ff46fabaa7f1d57c9cdf64e1ab
0,clean,B2,train_002601_clean_XDC158,rsplit=1.600000;wprior=2.000000;gblock=0.050000,XDC158,XDC158,1.0,1.0,0,,0.0,579.3110951781273,0.49426406621932983,41a75e24e9c2920822ed4c1b34db909515458e3db26a4f3dff9ba6354ed2e7ce
0,clean,B2,train_001638_clean_ASE800,rsplit=1.600000;wprior=2.000000;gblock=0.050000,ASE800,ASE800,1.0,1.0,0,,0.0,561.0800292342901,0.48217084258794785,88532bb7c0fd65687afd59131e7a96a83a22e16f961179373b79fc17e101956d
0,clean,B2,train_001242_clean_WAH855,rsplit=1.600000;wprior=2.000000;gblock=0.050000,WAH855,WAH855,1.0,1.0,0,,0.0,586.3667307421565,14.028863981366158,801ccbc8f95c39d944153b087cad637a619a50f611f6f5523f71acfab109d034
0,clean,B2,train_000216_clean_OXS674,rsplit=1.600000;wprior=2.000000;gblock=0.050000,OXS674,4S74,0.0,0.5,0,,0.05555555555555555,550.5968378856778,0.4612524062395096,4e87d88f797d29279bd0d01758fe20f934ef5bc208f6c600eaa6e4b9548a4ff6
0,clean,B2,train_001359_clean_MCO851,rsplit=1.600000;wprior=2.000000;gblock=0.050000,MCO851,MC851,0.0,0.8333333333333334,0,,0.027777777777777776,562.1037250384688,0.46775396913290024,4ea83f5366858d593b3ec6c6e0a8f7a71931767d449d688024cb6955a5c2c65f
0,clean,B2,test_004023_clean_JPB861,rsplit=1.600000;wprior=2.000000;gblock=0.050000,JPB861,JPB861,1.0,1.0,0,,0.0,569.4133089855313,0.4756990820169449,cb09b7cc13c5dc5b4d0f3bccbed7b3210033e9e24bc8740674d73f3640ba0bf9
0,clean,B3,train_000054_clean_BSB214,rsplit=1.600000;wprior=2.000000;gblock=0.050000,BSB214,BSB214,1.0,1.0,0,,0.0,570.8773769438267,0.46210456639528275,d51baf0f9fd3a7a87a0b60b0dda59c1c96fbb018437522527111ba8730acff4c
0,clean,B3,train_002709_clean_JVI451,rsplit=1.600000;wprior=2.000000;gblock=0.050000,JVI451,JV451,0.0,0.8333333333333334,0,,0.028942652329749102,565.1802569627762,0.5573732778429985,a7ef51ac3e628cabdc147ea4fa33e7bf44e3da40cbb7485d8078fae93b01fa6c
0,clean,B3,train_001539_clean_SQU307,rsplit=1.600000;wprior=2.000000;gblock=0.050000,SQU307,SQU307,1.0,1.0,0,,0.0,567.9382411763072,0.47849491238594055,738914c9e7cf5466ce147a624c217dd213f0137dce77f1617d64643d1e7d2416
0,clean,B3,train_000414_clean_IJH799,rsplit=1.600000;wprior=2.000000;gblock=0.050000,IJH799,IJH799,1.0,1.0,0,,0.001797385620915034,585.9208675101399,0.45326631516218185,7582c68da4d843eb718502ac700525f06383829d4c161dd174115cfcd62d5a21
0,clean,B3,train_001890_clean_MBG025,rsplit=1.600000;wprior=2.000000;gblock=0.050000,MBG025,MBG025,1.0,1.0,0,,0.0,556.7524898797274,1.325063407421112,a6d2a2621a5aabeff613b5b3257a7bad5b3ba8e463439cec49d70c689b725f61
0,clean,B3,train_000279_clean_RCE692,rsplit=1.600000;wprior=2.000000;gblock=0.050000,RCE692,RCE692,1.0,1.0,0,,0.0,583.0818517133594,0.48983655869960785,f828b19c5aa2c95c8ffa7eee82b86b42c487d2e9cb8a605a443a555dc167f8aa
0,clean,B3,train_000504_clean_ETG557,rsplit=1.600000;wprior=2.000000;gblock=0.050000,ETG557,ETG557,1.0,1.0,0,,0.0,564.118261449039,0.481409952044487,c02c6add3eb3d987e2e4c546eb4b404ca410998bb512a8eea0b47bc4667e0017
0,clean,B3,train_003546_clean_AWC215,rsplit=1.600000;wprior=2.000000;gblock=0.050000,AWC215,AWC215,1.0,1.0,0,,0.0,576.7013635486364,14.213312417268753,3d73c70cc9860456c623475ec38b85cd2794a9174ae55c0c5928a1904b8453ba
0,clean,B3,test_004464_clean_COP609,rsplit=1.600000;wprior=2.000000;gblock=0.050000,COP609,C0609,0.0,0.6666666666666667,0,,0.027777777777777776,564.9273106828332,0.48102904111146927,fd8d1878523894811e12d4b325d8f56c710c44ff46fabaa7f1d57c9cdf64e1ab
0,clean,B3,train_002601_clean_XDC158,rsplit=1.600000;wprior=2.000000;gblock=0.050000,XDC158,XDC158,1.0,1.0,0,,0.0,579.3110951781273,0.49426406621932983,41a75e24e9c2920822ed4c1b34db909515458e3db26a4f3dff9ba6354ed2e7ce
0,clean,B3,train_001638_clean_ASE800,rsplit=1.600000;wprior=2.000000;gblock=0.050000,ASE800,ASE800,1.0,1.0,0,,0.0,561.0800292342901,0.48217084258794785,88532bb7c0fd65687afd59131e7a96a83a22e16f961179373b79fc17e101956d
0,clean,B3,train_001242_clean_WAH855,rsplit=1.600000;wprior=2.000000;gblock=0.050000,WAH855,WAH855,1.0,1.0,0,,0.0,586.3667307421565,14.028863981366158,801ccbc8f95c39d944153b087cad637a619a50f611f6f5523f71acfab109d034
0,clean,B3,train_000216_clean_OXS674,rsplit=1.600000;wprior=2.000000;gblock=0.050000,OXS674,4S74,0.0,0.5,0,,0.05555555555555555,550.5968378856778,0.4612524062395096,4e87d88f797d29279bd0d01758fe20f934ef5bc208f6c600eaa6e4b9548a4ff6
0,clean,B3,train_001359_clean_MCO851,rsplit=1.600000;wprior=2.000000;gblock=0.050000,MCO851,MC851,0.0,0.8333333333333334,0,,0.027777777777777776,562.1037250384688,0.46775396913290024,4ea83f5366858d593b3ec6c6e0a8f7a71931767d449d688024cb6955a5c2c65f
0,clean,B3,test_004023_clean_JPB861,rsplit=1.600000;wprior=2.000000;gblock=0.050000,JPB861,JPB861,1.0,1.0,0,,0.0,569.4133089855313,0.4756990820169449,cb09b7cc13c5dc5b4d0f3bccbed7b3210033e9e24bc8740674d73f3640ba0bf9
0,clean,B3-I,train_000054_clean_BSB214,rsplit=1.600000;wprior=2.000000;gblock=0.050000,BSB214,BSB214,1.0,1.0,0,,0.0,570.8773769438267,0.46210456639528275,d51baf0f9fd3a7a87a0b60b0dda59c1c96fbb018437522527111ba8730acff4c
0,clean,B3-I,train_002709_clean_JVI451,rsplit=1.600000;wprior=2.000000;gblock=0.050000,JVI451,JV451,0.0,0.8333333333333334,0,,0.028942652329749102,565.1802569627762,0.5573732778429985,a7ef51ac3e628cabdc147ea4fa33e7bf44e3da40cbb7485d8078fae93b01fa6c
0,clean,B3-I,train_001539_clean_SQU307,rsplit=1.600000;wprior=2.000000;gblock=0.050000,SQU307,SQU307,1.0,1.0,0,,0.0,567.9382411763072,0.47849491238594055,738914c9e7cf5466ce147a624c217dd213f0137dce77f1617d64643d1e7d2416
0,clean,B3-I,train_000414_clean_IJH799,rsplit=1.600000;wprior=2.000000;gblock=0.050000,IJH799,IJH799,1.0,1.0,0,,0.001797385620915034,585.9208675101399,0.45326631516218185,7582c68da4d843eb718502ac700525f06383829d4c161dd174115cfcd62d5a21
0,clean,B3-I,train_001890_clean_MBG025,rsplit=1.600000;wprior=2.000000;gblock=0.050000,MBG025,MBG025,1.0,1.0,0,,0.0,556.7524898797274,1.325063407421112,a6d2a2621a5aabeff613b5b3257a7bad5b3ba8e463439cec49d70c689b725f61
0,clean,B3-I,train_000279_clean_RCE692,rsplit=1.600000;wprior=2.000000;gblock=0.050000,RCE692,RCE692,1.0,1.0,0,,0.0,583.0818517133594,0.48983655869960785,f828b19c5aa2c95c8ffa7eee82b86b42c487d2e9cb8a605a443a555dc167f8aa
0,clean,B3-I,train_000504_clean_ETG557,rsplit=1.600000;wprior=2.000000;gblock=0.050000,ETG557,ETG557,1.0,1.0,0,,0.0,564.118261449039,0.481409952044487,c02c6add3eb3d987e2e4c546eb4b404ca410998bb512a8eea0b47bc4667e0017
0,clean,B3-I,train_003546_clean_AWC215,rsplit=1.600000;wprior=2.000000;gblock=0.050000,AWC215,AWC215,1.0,1.0,0,,0.0,576.7013635486364,14.213312417268753,3d73c70cc9860456c623475ec38b85cd2794a9174ae55c0c5928a1904b8453ba
0,clean,B3-I,test_004464_clean_COP609,rsplit=1.600000;wprior=2.000000;gblock=0.050000,COP609,C0609,0.0,0.6666666666666667,0,,0.027777777777777776,564.9273106828332,0.48102904111146927,fd8d1878523894811e12d4b325d8f56c710c44ff46fabaa7f1d57c9cdf64e1ab
0,clean,B3-I,train_002601_clean_XDC158,rsplit=1.600000;wprior=2.000000;gblock=0.050000,XDC158,XDC158,1.0,1.0,0,,0.0,579.3110951781273,0.49426406621932983,41a75e24e9c2920822ed4c1b34db909515458e3db26a4f3dff9ba6354ed2e7ce
0,clean,B3-I,train_001638_clean_ASE800,rsplit=1.600000;wprior=2.000000;gblock=0.050000,ASE800,ASE800,1.0,1.0,0,,0.0,561.0800292342901,0.48217084258794785,88532bb7c0fd65687afd59131e7a96a83a22e16f961179373b79fc17e101956d
0,clean,B3-I,train_001242_clean_WAH855,rsplit=1.600000;wprior=2.000000;gblock=0.050000,WAH855,WAH855,1.0,1.0,0,,0.0,586.3667307421565,14.028863981366158,801ccbc8f95c39d944153b087cad637a619a50f611f6f5523f71acfab109d034
0,clean,B3-I,train_000216_clean_OXS674,rsplit=1.600000;wprior=2.000000;gblock=0.050000,OXS674,4S74,0.0,0.5,0,,0.05555555555555555,550.5968378856778,0.4612524062395096,4e87d88f797d29279bd0d01758fe20f934ef5bc208f6c600eaa6e4b9548a4ff6
0,clean,B3-I,train_001359_clean_MCO851,rsplit=1.600000;wprior=2.000000;gblock=0.050000,MCO851,MC851,0.0,0.8333333333333334,0,,0.027777777777777776,562.1037250384688,0.46775396913290024,4ea83f5366858d593b3ec6c6e0a8f7a71931767d449d688024cb6955a5c2c65f
0,clean,B3-I,test_004023_clean_JPB861,rsplit=1.600000;wprior=2.000000;gblock=0.050000,JPB861,JPB861,1.0,1.0,0,,0.0,569.4133089855313,0.4756990820169449,cb09b7cc13c5dc5b4d0f3bccbed7b3210033e9e24bc8740674d73f3640ba0bf9
0,clean,B3-R0,train_000054_clean_BSB214,rsplit=1.600000;wprior=2.000000;gblock=0.050000,BSB214,BSB214,1.0,1.0,0,,0.0,570.8773769438267,0.46210456639528275,d51baf0f9fd3a7a87a0b60b0dda59c1c96fbb018437522527111ba8730acff4c
0,clean,B3-R0,train_002709_clean_JVI451,rsplit=1.600000;wprior=2.000000;gblock=0.050000,JVI451,JV451,0.0,0.8333333333333334,0,,0.028942652329749102,565.1802569627762,0.5573732778429985,a7ef51ac3e628cabdc147ea4fa33e7bf44e3da40cbb7485d8078fae93b01fa6c
0,clean,B3-R0,train_001539_clean_SQU307,rsplit=1.600000;wprior=2.000000;gblock=0.050000,SQU307,SQU307,1.0,1.0,0,,0.0,567.9382411763072,0.47849491238594055,738914c9e7cf5466ce147a624c217dd213f0137dce77f1617d64643d1e7d2416
0,clean,B3-R0,train_000414_clean_IJH799,rsplit=1.600000;wprior=2.000000;gblock=0.050000,IJH799,IJH799,1.0,1.0,0,,0.001797385620915034,585.9208675101399,0.45326631516218185,7582c68da4d843eb718502ac700525f06383829d4c161dd174115cfcd62d5a21
0,clean,B3-R0,train_001890_clean_MBG025,rsplit=1.600000;wprior=2.000000;gblock=0.050000,MBG025,MBG025,1.0,1.0,0,,0.0,556.7524898797274,1.325063407421112,a6d2a2621a5aabeff613b5b3257a7bad5b3ba8e463439cec49d70c689b725f61
0,clean,B3-R0,train_000279_clean_RCE692,rsplit=1.600000;wprior=2.000000;gblock=0.050000,RCE692,RCE692,1.0,1.0,0,,0.0,583.0818517133594,0.48983655869960785,f828b19c5aa2c95c8ffa7eee82b86b42c487d2e9cb8a605a443a555dc167f8aa
0,clean,B3-R0,train_000504_clean_ETG557,rsplit=1.600000;wprior=2.000000;gblock=0.050000,ETG557,ETG557,1.0,1.0,0,,0.0,564.118261449039,0.481409952044487,c02c6add3eb3d987e2e4c546eb4b404ca410998bb512a8eea0b47bc4667e0017
0,clean,B3-R0,train_003546_clean_AWC215,rsplit=1.600000;wprior=2.000000;gblock=0.050000,AWC215,AWC215,1.0,1.0,0,,0.0,576.7013635486364,14.213312417268753,3d73c70cc9860456c623475ec38b85cd2794a9174ae55c0c5928a1904b8453ba
0,clean,B3-R0,test_004464_clean_COP609,rsplit=1.600000;wprior=2.000000;gblock=0.050000,COP609,C0609,0.0,0.6666666666666667,0,,0.027777777777777776,564.9273106828332,0.48102904111146927,fd8d1878523894811e12d4b325d8f56c710c44ff46fabaa7f1d57c9cdf64e1ab
0,clean,B3-R0,train_002601_clean_XDC158,rsplit=1.600000;wprior=2.000000;gblock=0.050000,XDC158,XDC158,1.0,1.0,0,,0.0,579.3110951781273,0.49426406621932983,41a75e24e9c2920822ed4c1b34db909515458e3db26a4f3dff9ba6354ed2e7ce
0,clean,B3-R0,train_001638_clean_ASE800,rsplit=1.600000;wprior=2.000000;gblock=0.050000,ASE800,ASE800,1.0,1.0,0,,0.0,561.0800292342901,0.48217084258794785,88532bb7c0fd65687afd59131e7a96a83a22e16f961179373b79fc17e101956d
0,clean,B3-R0,train_001242_clean_WAH855,rsplit=1.600000;wprior=2.000000;gblock=0.050000,WAH855,WAH855,1.0,1.0,0,,0.0,586.3667307421565,14.028863981366158,801ccbc8f95c39d944153b087cad637a619a50f611f6f5523f71acfab109d034
0,clean,B3-R0,train_000216_clean_OXS674,rsplit=1.600000;wprior=2.000000;gblock=0.050000,OXS674,4S74,0.0,0.5,0,,0.05555555555555555,550.5968378856778,0.4612524062395096,4e87d88f797d29279bd0d01758fe20f934ef5bc208f6c600eaa6e4b9548a4ff6
0,clean,B3-R0,train_001359_clean_MCO851,rsplit=1.600000;wprior=2.000000;gblock=0.050000,MCO851,MC851,0.0,0.8333333333333334,0,,0.027777777777777776,562.1037250384688,0.46775396913290024,4ea83f5366858d593b3ec6c6e0a8f7a71931767d449d688024cb6955a5c2c65f
0,clean,B3-R0,test_004023_clean_JPB861,rsplit=1.600000;wprior=2.000000;gblock=0.050000,JPB861,JPB861,1.0,1.0,0,,0.0,569.4133089855313,0.4756990820169449,cb09b7cc13c5dc5b4d0f3bccbed7b3210033e9e24bc8740674d73f3640ba0bf9
1,blur,B0,test_004006_blur_AFW124,rsplit=1.600000;wprior=2.000000;gblock=0.050000,AFW124,AFW124,1.0,1.0,0,,0.0,560.8205609023571,15.598940663039684,6dc0fc5a917f62130b29330a0637636af83387467a74b0b9fe923ae9b890fa5d
1,blur,B0,train_000631_blur_GNZ582,rsplit=1.600000;wprior=2.000000;gblock=0.050000,GNZ582,GZ582,0.0,0.8333333333333334,0,,0.027777777777777776,547.3380303010345,0.4907678812742233,4a0841d47c12eaed714425f62056c4973da55e69fa25f7090d2dd8020c9a4010
1,blur,B0,train_003340_blur_TAH759,rsplit=1.600000;wprior=2.000000;gblock=0.050000,TAH759,TA79,0.0,0.6666666666666667,0,,0.05555555555555555,545.6292815506458,0.38136076182127,79ce49bb2adc5a07c2e3fd02eff1aaa653f91461257188bb8ac510d1f9ae8c3c
1,blur,B0,train_000685_blur_VBZ355,rsplit=1.600000;wprior=2.000000;gblock=0.050000,VBZ355,VBZ355,1.0,1.0,0,,0.0,558.2057908177376,0.4658317193388939,d4d6d3b353c60945ed04fb3f77c2b7adb7720dba4404da4b618e753584bdb9a3
1,blur,B0,train_003178_blur_QVO575,rsplit=1.600000;wprior=2.000000;gblock=0.050000,QVO575,QV575,0.0,0.8333333333333334,0,,0.027777777777777776,564.6037422120571,0.47005899250507355,b9d123acf5bf382f73e374e07ed31b7364f346ec217b2a14e29303da55a77693
1,blur,B0,train_000235_blur_CSN838,rsplit=1.600000;wprior=2.000000;gblock=0.050000,CSN838,CSN838,1.0,1.0,0,,0.0,546.2325820699334,0.36706309765577316,df47efcc8642bba707052e29b7b3de4dc1c0b41317fbfca551165cd1c76abcb6
1,blur,B0,test_004195_blur_VJB228,rsplit=1.600000;wprior=2.000000;gblock=0.050000,VJB228,VJB228,1.0,1.0,0,,0.0,560.2570967748761,0.5091223865747452,cb0b9e365f70082affd22db4e4a28b81daea64e02509c7e00dce77f89c96ecb1
1,blur,B0,train_003232_blur_PFW702,rsplit=1.600000;wprior=2.000000;gblock=0.050000,PFW702,FW72,0.0,0.6666666666666667,0,,0.05555555555555555,586.0545430332422,19.496798515319824,9a1ee8949802f304b1ca4022e7009816ac5a09a0404750490ffd4484b0997b2f
1,blur,B0,train_002692_blur_ZWY365,rsplit=1.600000;wprior=2.000000;gblock=0.050000,ZWY365,ZWY365,1.0,1.0,0,,0.0,619.9465673416853,13.918154872953892,c68835dd45154f6d87cf05304bc5408e7d22721a050ab932afbf953b48ab34e9
1,blur,B0,train_002206_blur_BOA579,rsplit=1.600000;wprior=2.000000;gblock=0.050000,BOA579,BA579,0.0,0.8333333333333334,0,,0.027777777777777776,600.5735117942095,0.48558786511421204,e9f67c0d5d38b327327ab9cd695ff92e2391f98894ffc5c332525c866384abe0
